Lk,Rl,x,y
40,1,2.9589989999475735e-07,7.0530217e-07
40,1,2.969238999947314e-07,7.0359624e-07
40,1,2.9794789999470546e-07,7.019162e-07
40,1,2.989718999946795e-07,7.0026164e-07
40,1,2.9999589999465357e-07,6.986321e-07
40,1,3.0101989999462763e-07,6.970273e-07
40,1,3.020438999946017e-07,6.9544683e-07
40,1,3.0306789999457574e-07,6.938903e-07
40,1,3.040918999945498e-07,6.9235733e-07
40,1,3.0511589999452385e-07,6.908476e-07
40,1,3.061398999944979e-07,6.893607e-07
40,1,3.0716389999447196e-07,6.878964e-07
40,1,3.08187899994446e-07,6.8645414e-07
40,1,3.092118999944201e-07,6.8503374e-07
40,1,3.1023589999439413e-07,6.836348e-07
40,1,3.112598999943682e-07,6.822571e-07
40,1,3.1228389999434224e-07,6.809002e-07
40,1,3.133078999943163e-07,6.7956375e-07
40,1,3.1433189999429036e-07,6.782476e-07
40,1,3.153558999942644e-07,6.769513e-07
40,1,3.1637989999423847e-07,6.756746e-07
40,1,3.174038999942125e-07,6.7441715e-07
40,1,3.184278999941866e-07,6.731787e-07
40,1,3.1945189999416064e-07,6.7195896e-07
40,1,3.204758999941347e-07,6.7075763e-07
40,1,3.2149989999410875e-07,6.6957443e-07
40,1,3.225238999940828e-07,6.6840914e-07
40,1,3.2354789999405686e-07,6.6726136e-07
40,1,3.245718999940309e-07,6.66131e-07
40,1,3.2559589999400497e-07,6.650176e-07
40,1,3.2661989999397903e-07,6.63921e-07
40,1,3.276438999939531e-07,6.62841e-07
40,1,3.2866789999392714e-07,6.617772e-07
40,1,3.296918999939012e-07,6.6072954e-07
40,1,3.3071589999387525e-07,6.596976e-07
40,1,3.317398999938493e-07,6.5868124e-07
40,1,3.3276389999382337e-07,6.576802e-07
40,1,3.337878999937974e-07,6.566942e-07
40,1,3.348118999937715e-07,6.557231e-07
40,1,3.3583589999374553e-07,6.547666e-07
40,1,3.368598999937196e-07,6.5382454e-07
40,1,3.3788389999369365e-07,6.528967e-07
40,1,3.389078999936677e-07,6.5198276e-07
40,1,3.3993189999364176e-07,6.510826e-07
40,1,3.409558999936158e-07,6.50196e-07
40,1,3.4197989999358987e-07,6.493227e-07
40,1,3.430038999935639e-07,6.4846256e-07
40,1,3.44027899993538e-07,6.476154e-07
40,1,3.4505189999351204e-07,6.4678096e-07
40,1,3.460758999934861e-07,6.4595906e-07
40,1,3.4709989999346015e-07,6.4514956e-07
40,1,3.481238999934342e-07,6.443522e-07
40,1,3.4914789999340826e-07,6.4356686e-07
40,1,3.501718999933823e-07,6.4279334e-07
40,1,3.511958999933564e-07,6.420314e-07
40,1,3.5221989999333043e-07,6.4128096e-07
40,1,3.532438999933045e-07,6.4054177e-07
40,1,3.5426789999327854e-07,6.398137e-07
40,1,3.552918999932526e-07,6.390966e-07
40,1,3.5631589999322666e-07,6.3839025e-07
40,1,3.573398999932007e-07,6.376945e-07
40,1,3.5836389999317477e-07,6.370092e-07
40,1,3.593878999931488e-07,6.363342e-07
40,1,3.604118999931229e-07,6.356694e-07
40,1,3.6143589999309694e-07,6.350145e-07
40,1,3.62459899993071e-07,6.343695e-07
40,1,3.6348389999304505e-07,6.337341e-07
40,1,3.645078999930191e-07,6.331083e-07
40,1,3.6553189999299316e-07,6.324919e-07
40,1,3.665558999929672e-07,6.3188475e-07
40,1,3.6757989999294127e-07,6.312867e-07
40,1,3.6860389999291533e-07,6.306976e-07
40,1,3.696278999928894e-07,6.3011737e-07
40,1,3.7065189999286344e-07,6.2954587e-07
40,1,3.716758999928375e-07,6.2898295e-07
40,1,3.7269989999281155e-07,6.2842844e-07
40,1,3.737238999927856e-07,6.278823e-07
40,1,3.7474789999275966e-07,6.2734426e-07
40,1,3.757718999927337e-07,6.2681437e-07
40,1,3.767958999927078e-07,6.262924e-07
40,1,3.7781989999268183e-07,6.257783e-07
40,1,3.788438999926559e-07,6.2527187e-07
40,1,3.7986789999262994e-07,6.24773e-07
40,1,3.80891899992604e-07,6.2428165e-07
40,1,3.8191589999257806e-07,6.237977e-07
40,1,3.829398999925521e-07,6.2332094e-07
40,1,3.8396389999252617e-07,6.2285136e-07
40,1,3.849878999925002e-07,6.223888e-07
40,1,3.860118999924743e-07,6.219332e-07
40,1,3.8703589999244834e-07,6.2148445e-07
40,1,3.880598999924224e-07,6.210424e-07
40,1,3.8908389999239645e-07,6.2060695e-07
40,1,3.901078999923705e-07,6.2017807e-07
40,1,3.9113189999234456e-07,6.197556e-07
40,1,3.921558999923186e-07,6.1933946e-07
40,1,3.931798999922927e-07,6.1892956e-07
40,1,3.9420389999226673e-07,6.1852575e-07
40,1,3.952278999922408e-07,6.1812807e-07
40,1,3.9625189999221484e-07,6.177363e-07
40,1,3.972758999921889e-07,6.173504e-07
40,1,3.9829989999216295e-07,6.169703e-07
40,1,3.99323899992137e-07,6.1659586e-07
40,1,4.0034789999211107e-07,6.1622706e-07
40,1,4.013718999920851e-07,6.1586377e-07
40,1,4.023958999920592e-07,6.1550594e-07
40,1,4.0341989999203323e-07,6.1515345e-07
40,1,4.044438999920073e-07,6.1480625e-07
40,1,4.0546789999198135e-07,6.144642e-07
40,1,4.064918999919554e-07,6.141273e-07
40,1,4.0751589999192946e-07,6.1379546e-07
40,1,4.085398999919035e-07,6.134686e-07
40,1,4.0956389999187757e-07,6.131466e-07
40,1,4.1001389999186617e-07,6.1300665e-07
40,1,4.100139999600005e-07,6.130066e-07
40,3,0.0,6.075028e-07
40,3,1.0063107199787383e-09,6.075028e-07
40,3,2.030310719978806e-09,6.075028e-07
40,3,3.0543107199786967e-09,6.075028e-07
40,3,4.078310719978734e-09,6.075028e-07
40,3,5.102310719979048e-09,6.075028e-07
40,3,6.126310719979362e-09,6.075028e-07
40,3,7.150310719979676e-09,6.075028e-07
40,3,8.174310719979392e-09,6.075028e-07
40,3,9.198310719978859e-09,6.075028e-07
40,3,1e-08,6.075028e-07
40,3,1.0000399988000361e-08,1.6082392e-06
40,3,1.000079997600172e-08,2.6116043e-06
40,3,1.000280396088533e-08,7.6174197e-06
40,3,1.0004807945768937e-08,1.2485354e-05
40,3,1.0005807945768936e-08,1.4816223e-05
40,3,1.0006807945768935e-08,1.7062663e-05
40,3,1.0007807945768935e-08,1.921358e-05
40,3,1.0009807945768934e-08,2.3198427e-05
40,3,1.0011807945768933e-08,2.67352e-05
40,3,1.0013807945768932e-08,2.9822206e-05
40,3,1.001580794576893e-08,3.24813e-05
40,3,1.001780794576893e-08,3.474838e-05
40,3,1.0019807945768929e-08,3.666596e-05
40,3,1.0021807945768928e-08,3.827805e-05
40,3,1.0023807945768927e-08,3.9626975e-05
40,3,1.0026807945768925e-08,4.1240874e-05
40,3,1.0029807945768923e-08,4.246245e-05
40,3,1.0032807945768922e-08,4.338329e-05
40,3,1.0042807945768917e-08,4.5109722e-05
40,3,1.0052807945768912e-08,4.5569996e-05
40,3,1.0206807945768831e-08,4.5061908e-05
40,3,1.1230807945768298e-08,4.1852043e-05
40,3,1.2254807945767766e-08,3.8918162e-05
40,3,1.3278807945767233e-08,3.623656e-05
40,3,1.43028079457667e-08,3.378438e-05
40,3,1.532680794576687e-08,3.154013e-05
40,3,1.635080794576803e-08,2.9483926e-05
40,3,1.7374807945769192e-08,2.7597602e-05
40,3,1.8398807945770353e-08,2.5864692e-05
40,3,1.9422807945771514e-08,2.4270357e-05
40,3,2.0446807945772675e-08,2.2801276e-05
40,3,2.1470807945773837e-08,2.1445521e-05
40,3,2.2494807945774998e-08,2.0192429e-05
40,3,2.351612138467052e-08,1.9035395e-05
40,3,2.454012138467168e-08,1.7959832e-05
40,3,2.5564121384672842e-08,1.6961289e-05
40,3,2.6588121384674003e-08,1.6032947e-05
40,3,2.7612121384675164e-08,1.5168705e-05
40,3,2.8636121384676325e-08,1.4363089e-05
40,3,2.9660121384677486e-08,1.36111785e-05
40,3,3.0684121384678644e-08,1.2908555e-05
40,3,3.1708121384679805e-08,1.2251231e-05
40,3,3.2732121384680966e-08,1.1635612e-05
40,3,3.375612138468213e-08,1.1058447e-05
40,3,3.478012138468329e-08,1.0516792e-05
40,3,3.580412138468445e-08,1.0007976e-05
40,3,3.682812138468561e-08,9.5295745e-06
40,3,3.785212138468677e-08,9.079377e-06
40,3,3.887612138468793e-08,8.655372e-06
40,3,3.9900121384689094e-08,8.25572e-06
40,3,4.0924121384690255e-08,7.87874e-06
40,3,4.1948121384691417e-08,7.5228904e-06
40,3,4.297212138469258e-08,7.1867594e-06
40,3,4.399612138469374e-08,6.869047e-06
40,3,4.50201213846949e-08,6.568559e-06
40,3,4.604412138469606e-08,6.2841937e-06
40,3,4.706812138469722e-08,6.0149355e-06
40,3,4.8092121384698383e-08,5.759845e-06
40,3,4.9116121384699544e-08,5.5180535e-06
40,3,5.0140121384700706e-08,5.288757e-06
40,3,5.116412138470187e-08,5.0712088e-06
40,3,5.218812138470303e-08,4.8647153e-06
40,3,5.321212138470419e-08,4.6686328e-06
40,3,5.423612138470535e-08,4.4823614e-06
40,3,5.526012138470651e-08,4.305343e-06
40,3,5.628412138470767e-08,4.1370554e-06
40,3,5.7308121384708834e-08,3.9770134e-06
40,3,5.8332121384709995e-08,3.8247617e-06
40,3,5.9356121384711156e-08,3.6798751e-06
40,3,6.038012138471231e-08,3.5419562e-06
40,3,6.140412138471347e-08,3.4106313e-06
40,3,6.242812138471463e-08,3.285551e-06
40,3,6.34521213847158e-08,3.1663867e-06
40,3,6.447612138471695e-08,3.0528302e-06
40,3,6.550012138471812e-08,2.9445916e-06
40,3,6.652412138471928e-08,2.841398e-06
40,3,6.754812138472044e-08,2.742993e-06
40,3,6.85721213847216e-08,2.6491346e-06
40,3,6.959612138472276e-08,2.5595946e-06
40,3,7.062012138472392e-08,2.474158e-06
40,3,7.164412138472508e-08,2.392622e-06
40,3,7.266812138472624e-08,2.314795e-06
40,3,7.36921213847274e-08,2.2404959e-06
40,3,7.471612138472857e-08,2.169553e-06
40,3,7.574012138472973e-08,2.1018047e-06
40,3,7.676412138473089e-08,2.0370978e-06
40,3,7.778812138473205e-08,1.9752868e-06
40,3,7.881212138473321e-08,1.9162344e-06
40,3,7.983612138473437e-08,1.8598105e-06
40,3,8.086012138473553e-08,1.8058911e-06
40,3,8.18841213847367e-08,1.7543593e-06
40,3,8.290812138473786e-08,1.7051037e-06
40,3,8.393212138473902e-08,1.6580188e-06
40,3,8.495612138474018e-08,1.6130044e-06
40,3,8.598012138474134e-08,1.5699652e-06
40,3,8.70041213847425e-08,1.5288107e-06
40,3,8.802812138474366e-08,1.4894547e-06
40,3,8.905212138474482e-08,1.4518155e-06
40,3,9.007612138474598e-08,1.4158152e-06
40,3,9.110012138474714e-08,1.3813798e-06
40,3,9.21241213847483e-08,1.3484388e-06
40,3,9.314812138474947e-08,1.3169249e-06
40,3,9.417212138475063e-08,1.2867745e-06
40,3,9.519612138475179e-08,1.2579264e-06
40,3,9.622012138475295e-08,1.2303228e-06
40,3,9.724412138475411e-08,1.2039084e-06
40,3,9.826812138475527e-08,1.1786304e-06
40,3,9.929212138475643e-08,1.1544388e-06
40,3,1.003161213847576e-07,1.1312853e-06
40,3,1.0134012138475876e-07,1.1091246e-06
40,3,1.0236412138475992e-07,1.087913e-06
40,3,1.0338812138476108e-07,1.0676088e-06
40,3,1.0441212138476224e-07,1.0481723e-06
40,3,1.054361213847634e-07,1.0295657e-06
40,3,1.0646012138476456e-07,1.0117529e-06
40,3,1.0748412138476572e-07,9.946993e-07
40,3,1.0850812138476688e-07,9.783719e-07
40,3,1.0953212138476804e-07,9.627393e-07
40,3,1.105561213847692e-07,9.477713e-07
40,3,1.1158012138477037e-07,9.334393e-07
40,3,1.1260412138477153e-07,9.197158e-07
40,3,1.1362812138477269e-07,9.065745e-07
40,3,1.1465212138477385e-07,8.939904e-07
40,3,1.1567612138477501e-07,8.819395e-07
40,3,1.1670012138477617e-07,8.7039894e-07
40,3,1.1772412138477733e-07,8.5934687e-07
40,3,1.187481213847785e-07,8.487622e-07
40,3,1.1977212138477966e-07,8.386251e-07
40,3,1.2079612138478082e-07,8.2891637e-07
40,3,1.2182012138478198e-07,8.196177e-07
40,3,1.2284412138478314e-07,8.107116e-07
40,3,1.238681213847843e-07,8.0218126e-07
40,3,1.2489212138478546e-07,7.9401076e-07
40,3,1.2591612138478662e-07,7.861847e-07
40,3,1.2694012138478778e-07,7.786885e-07
40,3,1.2796412138478895e-07,7.7150816e-07
40,3,1.289881213847901e-07,7.6463016e-07
40,3,1.3001212138479127e-07,7.580417e-07
40,3,1.3103612138479243e-07,7.517306e-07
40,3,1.320601213847936e-07,7.45685e-07
40,3,1.3308412138479475e-07,7.3989366e-07
40,3,1.341081213847959e-07,7.3434586e-07
40,3,1.3513212138479707e-07,7.290312e-07
40,3,1.3615612138479823e-07,7.2394e-07
40,3,1.371801213847994e-07,7.1906265e-07
40,3,1.3820412138480056e-07,7.143901e-07
40,3,1.3922812138480172e-07,7.099139e-07
40,3,1.4025212138480288e-07,7.0562555e-07
40,3,1.4127612138480404e-07,7.015172e-07
40,3,1.423001213848052e-07,6.975813e-07
40,3,1.4332412138480636e-07,6.9381053e-07
40,3,1.433471213848064e-07,6.9372766e-07
40,3,1.4334733321333693e-07,6.937269e-07
40,5,0.0,6.1071705e-07
40,5,1.0063107199787383e-09,6.1071705e-07
40,5,2.030310719978806e-09,6.1071705e-07
40,5,3.0543107199786967e-09,6.1071705e-07
40,5,4.078310719978734e-09,6.1071705e-07
40,5,5.102310719979048e-09,6.1071705e-07
40,5,6.126310719979362e-09,6.1071705e-07
40,5,7.150310719979676e-09,6.1071705e-07
40,5,8.174310719979392e-09,6.1071705e-07
40,5,9.198310719978859e-09,6.1071705e-07
40,5,1e-08,6.1071705e-07
40,5,1.0000399980001e-08,2.2771574e-06
40,5,1.0000799960003e-08,3.948525e-06
40,5,1.0002803934807402e-08,1.2295875e-05
40,5,1.0004807909611805e-08,2.042501e-05
40,5,1.0005807909611804e-08,2.4321416e-05
40,5,1.0006807909611804e-08,2.8079023e-05
40,5,1.0007807909611803e-08,3.167889e-05
40,5,1.0009807909611802e-08,3.835304e-05
40,5,1.0011807909611801e-08,4.4281587e-05
40,5,1.00138079096118e-08,4.9459508e-05
40,5,1.0015807909611799e-08,5.3921834e-05
40,5,1.0017807909611798e-08,5.772766e-05
40,5,1.0019807909611797e-08,6.0947583e-05
40,5,1.0021807909611796e-08,6.3655025e-05
40,5,1.0023807909611795e-08,6.5920765e-05
40,5,1.0026807909611793e-08,6.863179e-05
40,5,1.0029807909611792e-08,7.068387e-05
40,5,1.003280790961179e-08,7.2230745e-05
40,5,1.0042807909611785e-08,7.513164e-05
40,5,1.005280790961178e-08,7.5890704e-05
40,5,1.02068079096117e-08,7.4486794e-05
40,5,1.0718307909611433e-08,7.004278e-05
40,5,1.1229807909611167e-08,6.5917906e-05
40,5,1.1230807909611167e-08,6.591014e-05
40,5,1.17423079096109e-08,6.2082305e-05
40,5,1.2253807909610634e-08,5.8528785e-05
40,5,1.2254807909610634e-08,5.852209e-05
40,5,1.3277807909610101e-08,5.2155334e-05
40,5,1.3278807909610101e-08,5.2149557e-05
40,5,1.4302807909609568e-08,4.663752e-05
40,5,1.532680790960974e-08,4.1852323e-05
40,5,1.63508079096109e-08,3.7681108e-05
40,5,1.7374807909612062e-08,3.402963e-05
40,5,1.8395899980001446e-08,3.082814e-05
40,5,1.9419899980002607e-08,2.7993592e-05
40,5,2.0443899980003768e-08,2.5481695e-05
40,5,2.146789998000493e-08,2.3247481e-05
40,5,2.249189998000609e-08,2.1253365e-05
40,5,2.351589998000725e-08,1.9467794e-05
40,5,2.4539899980008412e-08,1.7864164e-05
40,5,2.5563899980009573e-08,1.6419934e-05
40,5,2.6587899980010735e-08,1.5115918e-05
40,5,2.7611899980011896e-08,1.3935713e-05
40,5,2.8635899980013057e-08,1.2865221e-05
40,5,2.9659899980014218e-08,1.1892282e-05
40,5,3.0683899980015376e-08,1.1006357e-05
40,5,3.170789998001654e-08,1.0198278e-05
40,5,3.27318999800177e-08,9.460031e-06
40,5,3.375589998001886e-08,8.784593e-06
40,5,3.477989998002002e-08,8.1657845e-06
40,5,3.580389998002118e-08,7.5981475e-06
40,5,3.682789998002234e-08,7.0768483e-06
40,5,3.7851899980023504e-08,6.597593e-06
40,5,3.8875899980024665e-08,6.1565543e-06
40,5,3.9899899980025826e-08,5.750313e-06
40,5,4.092389998002699e-08,5.3758076e-06
40,5,4.194789998002815e-08,5.030287e-06
40,5,4.297189998002931e-08,4.711277e-06
40,5,4.399589998003047e-08,4.4165445e-06
40,5,4.501989998003163e-08,4.1440726e-06
40,5,4.604389998003279e-08,3.8920334e-06
40,5,4.7067899980033954e-08,3.6587694e-06
40,5,4.8091899980035115e-08,3.4427749e-06
40,5,4.9115899980036276e-08,3.2426783e-06
40,5,5.013989998003744e-08,3.05723e-06
40,5,5.11638999800386e-08,2.8852892e-06
40,5,5.218789998003976e-08,2.7258127e-06
40,5,5.321189998004092e-08,2.5778463e-06
40,5,5.423589998004208e-08,2.4405151e-06
40,5,5.525989998004324e-08,2.3130167e-06
40,5,5.6283899980044404e-08,2.1946146e-06
40,5,5.7307899980045565e-08,2.0846314e-06
40,5,5.8331899980046726e-08,1.9824442e-06
40,5,5.935589998004789e-08,1.887479e-06
40,5,6.037989998004905e-08,1.7992074e-06
40,5,6.140389998005021e-08,1.7171417e-06
40,5,6.242789998005137e-08,1.6408318e-06
40,5,6.345189998005253e-08,1.5698623e-06
40,5,6.447589998005369e-08,1.5038494e-06
40,5,6.549989998005485e-08,1.4424378e-06
40,5,6.652389998005602e-08,1.3852991e-06
40,5,6.754789998005718e-08,1.3321295e-06
40,5,6.857189998005834e-08,1.2826474e-06
40,5,6.95958999800595e-08,1.2365922e-06
40,5,7.061989998006066e-08,1.1937221e-06
40,5,7.164389998006182e-08,1.1538132e-06
40,5,7.266789998006298e-08,1.1166575e-06
40,5,7.369189998006414e-08,1.0820625e-06
40,5,7.47158999800653e-08,1.049849e-06
40,5,7.573989998006647e-08,1.0198512e-06
40,5,7.676389998006763e-08,9.919146e-07
40,5,7.778789998006879e-08,9.658962e-07
40,5,7.881189998006995e-08,9.4166285e-07
40,5,7.983589998007111e-08,9.190908e-07
40,5,8.085989998007227e-08,8.9806514e-07
40,5,8.188389998007343e-08,8.7847906e-07
40,5,8.29078999800746e-08,8.602332e-07
40,5,8.393189998007575e-08,8.4323517e-07
40,5,8.495589998007692e-08,8.27399e-07
40,5,8.597989998007808e-08,8.1264477e-07
40,5,8.700389998007924e-08,7.9889816e-07
40,5,8.80278999800804e-08,7.8608997e-07
40,5,8.905189998008156e-08,7.741557e-07
40,5,9.001389998008265e-08,7.636867e-07
40,5,9.001399980001e-08,7.636857e-07
40,7,0.0,6.12105e-07
40,7,1.0063107199787383e-09,6.12105e-07
40,7,2.030310719978806e-09,6.12105e-07
40,7,3.0543107199786967e-09,6.12105e-07
40,7,4.078310719978734e-09,6.12105e-07
40,7,5.102310719979048e-09,6.12105e-07
40,7,6.126310719979362e-09,6.12105e-07
40,7,7.150310719979676e-09,6.12105e-07
40,7,8.174310719979392e-09,6.12105e-07
40,7,9.198310719978859e-09,6.12105e-07
40,7,1e-08,6.12105e-07
40,7,1.000039997200196e-08,2.9441228e-06
40,7,1.000079994400492e-08,5.283353e-06
40,7,1.0002803908730543e-08,1.6971422e-05
40,7,1.0004807873456165e-08,2.8360628e-05
40,7,1.0005807873456165e-08,3.3821903e-05
40,7,1.0006807873456164e-08,3.9089944e-05
40,7,1.0007807873456164e-08,4.413797e-05
40,7,1.0009807873456163e-08,5.3499676e-05
40,7,1.0011807873456162e-08,6.181813e-05
40,7,1.001380787345616e-08,6.908504e-05
40,7,1.001580787345616e-08,7.5348675e-05
40,7,1.0017807873456159e-08,8.0691374e-05
40,7,1.0019807873456158e-08,8.521187e-05
40,7,1.0021807873456157e-08,8.9013e-05
40,7,1.0023807873456156e-08,9.219403e-05
40,7,1.0026807873456154e-08,9.600014e-05
40,7,1.0029807873456152e-08,9.888099e-05
40,7,1.0032807873456151e-08,0.000101052436
40,7,1.0040807873456147e-08,0.00010455488
40,7,1.0048807873456143e-08,0.00010616434
40,7,1.0051807873456141e-08,0.000106327905
40,7,1.020680787345606e-08,0.0001035683
40,7,1.0718307873455795e-08,9.505405e-05
40,7,1.1229807873455528e-08,8.738242e-05
40,7,1.1230807873455527e-08,8.7368186e-05
40,7,1.1742307873455262e-08,8.045526e-05
40,7,1.2253807873454995e-08,7.4219075e-05
40,7,1.2254807873454994e-08,7.42075e-05
40,7,1.2766307873454729e-08,6.8574955e-05
40,7,1.3277807873454462e-08,6.3478095e-05
40,7,1.3278807873454462e-08,6.3468615e-05
40,7,1.3790307873454196e-08,5.8848455e-05
40,7,1.4301807873453929e-08,5.4651286e-05
40,7,1.4302807873453929e-08,5.4643464e-05
40,7,1.4814307873454014e-08,5.0823226e-05
40,7,1.5325807873454098e-08,4.7338297e-05
40,7,1.53268078734541e-08,4.733179e-05
40,7,1.5836996779871245e-08,4.4154447e-05
40,7,1.6347185686288388e-08,4.1243526e-05
40,7,1.634818568628839e-08,4.123806e-05
40,7,1.685968568628897e-08,3.8559807e-05
40,7,1.737118568628955e-08,3.609724e-05
40,7,1.737218568628955e-08,3.609262e-05
40,7,1.839618568629071e-08,3.1727875e-05
40,7,1.9420185686291873e-08,2.8000244e-05
40,7,2.0444185686293034e-08,2.479717e-05
40,7,2.1468185686294195e-08,2.2029624e-05
40,7,2.2492185686295356e-08,1.9626546e-05
40,7,2.3516185686296517e-08,1.7530692e-05
40,7,2.454018568629768e-08,1.5695545e-05
40,7,2.556418568629884e-08,1.4082983e-05
40,7,2.65881856863e-08,1.2661528e-05
40,7,2.7612185686301162e-08,1.1404983e-05
40,7,2.8636185686302323e-08,1.0291402e-05
40,7,2.9660185686303484e-08,9.302279e-06
40,7,3.068418568630464e-08,8.421917e-06
40,7,3.17081856863058e-08,7.636927e-06
40,7,3.2732185686306964e-08,6.93583e-06
40,7,3.3756185686308125e-08,6.3087377e-06
40,7,3.4780185686309286e-08,5.747096e-06
40,7,3.580418568631045e-08,5.2434743e-06
40,7,3.682818568631161e-08,4.7913945e-06
40,7,3.785218568631277e-08,4.3851887e-06
40,7,3.887618568631393e-08,4.0198847e-06
40,7,3.990018568631509e-08,3.6911056e-06
40,7,4.092418568631625e-08,3.3949893e-06
40,7,4.1948185686317414e-08,3.1281206e-06
40,7,4.2972185686318575e-08,2.8874713e-06
40,7,4.3996185686319737e-08,2.6703524e-06
40,7,4.50201856863209e-08,2.4743704e-06
40,7,4.604418568632206e-08,2.297392e-06
40,7,4.706818568632322e-08,2.1375133e-06
40,7,4.809218568632438e-08,1.9930314e-06
40,7,4.911618568632554e-08,1.8624223e-06
40,7,5.0140185686326703e-08,1.7443205e-06
40,7,5.1164185686327865e-08,1.6375004e-06
40,7,5.2188185686329026e-08,1.540862e-06
40,7,5.321218568633019e-08,1.453416e-06
40,7,5.423618568633135e-08,1.374273e-06
40,7,5.526018568633251e-08,1.3026321e-06
40,7,5.628418568633367e-08,1.237772e-06
40,7,5.730818568633483e-08,1.1790427e-06
40,7,5.833218568633599e-08,1.1258576e-06
40,7,5.9356185686337154e-08,1.0776877e-06
40,7,6.038018568633831e-08,1.0340556e-06
40,7,6.140418568633948e-08,9.9453e-07
40,7,6.242818568634064e-08,9.587211e-07
40,7,6.34521856863418e-08,9.2627704e-07
40,7,6.447618568634296e-08,8.9687956e-07
40,7,6.550018568634412e-08,8.7024074e-07
40,7,6.652418568634528e-08,8.4610036e-07
40,7,6.7156185686346e-08,8.3234454e-07
40,7,6.715685686287674e-08,8.323304e-07
40,9,0.0,6.128788e-07
40,9,1.0063107199787383e-09,6.128788e-07
40,9,2.030310719978806e-09,6.128788e-07
40,9,3.0543107199786967e-09,6.128788e-07
40,9,4.078310719978734e-09,6.128788e-07
40,9,5.102310719979048e-09,6.128788e-07
40,9,6.126310719979362e-09,6.128788e-07
40,9,7.150310719979676e-09,6.128788e-07
40,9,8.174310719979392e-09,6.128788e-07
40,9,9.198310719978859e-09,6.128788e-07
40,9,1e-08,6.128788e-07
40,9,1.0000399964003239e-08,3.6103909e-06
40,9,1.0000799928007479e-08,6.6173866e-06
40,9,1.0002803882654711e-08,2.164553e-05
40,9,1.0004807837301944e-08,3.6293775e-05
40,9,1.0005807837301943e-08,4.3319284e-05
40,9,1.0006807837301943e-08,5.0097024e-05
40,9,1.0007807837301942e-08,5.65924e-05
40,9,1.0009807837301941e-08,6.863985e-05
40,9,1.001180783730194e-08,7.9346224e-05
40,9,1.0013807837301939e-08,8.870005e-05
40,9,1.0015807837301938e-08,9.676292e-05
40,9,1.0017807837301937e-08,0.00010364048
40,9,1.0019807837301936e-08,0.00010945964
40,9,1.0021807837301935e-08,0.00011435269
40,9,1.0023807837301934e-08,0.000118447366
40,9,1.0026807837301932e-08,0.0001233464
40,9,1.0029807837301931e-08,0.00012705417
40,9,1.003280783730193e-08,0.00012984866
40,9,1.0040807837301925e-08,0.00013435523
40,9,1.0048807837301921e-08,0.0001364255
40,9,1.005180783730192e-08,0.00013662592
40,9,1.0206807837301839e-08,0.00013208753
40,9,1.0718307837301573e-08,0.00011834949
40,9,1.1229807837301306e-08,0.000106331834
40,9,1.1230807837301306e-08,0.000106309875
40,9,1.174230783730104e-08,9.5788884e-05
40,9,1.2253807837300773e-08,8.655652e-05
40,9,1.2254807837300773e-08,8.6539614e-05
40,9,1.2766307837300507e-08,7.841662e-05
40,9,1.327780783730024e-08,7.124539e-05
40,9,1.327880783730024e-08,7.1232214e-05
40,9,1.3790307837299975e-08,6.488076e-05
40,9,1.4301807837299708e-08,5.9235084e-05
40,9,1.4302807837299707e-08,5.9224672e-05
40,9,1.480708133758032e-08,5.4257336e-05
40,9,1.531135483786093e-08,4.980575e-05
40,9,1.5312354837860932e-08,4.979739e-05
40,9,1.5823854837861512e-08,4.574193e-05
40,9,1.6335354837862092e-08,4.2091047e-05
40,9,1.6336354837862094e-08,4.2084273e-05
40,9,1.6847854837862674e-08,3.8788843e-05
40,9,1.7359354837863254e-08,3.580594e-05
40,9,1.7360354837863255e-08,3.5800393e-05
40,9,1.7871854837863835e-08,3.3094093e-05
40,9,1.8383354837864415e-08,3.063271e-05
40,9,1.8384354837864416e-08,3.0628118e-05
40,9,1.8895854837864996e-08,2.8384975e-05
40,9,1.9407354837865576e-08,2.6336318e-05
40,9,1.9408354837865577e-08,2.633249e-05
40,9,1.9919854837866157e-08,2.445822e-05
40,9,2.0431354837866737e-08,2.2740263e-05
40,9,2.0432354837866738e-08,2.2737047e-05
40,9,2.0943854837867318e-08,2.1160035e-05
40,9,2.1455354837867898e-08,1.9710016e-05
40,9,2.14563548378679e-08,1.9707297e-05
40,9,2.248035483786906e-08,1.713928e-05
40,9,2.350435483787022e-08,1.4951588e-05
40,9,2.4528354837871383e-08,1.3079701e-05
40,9,2.5552354837872544e-08,1.1471919e-05
40,9,2.6576354837873705e-08,1.00864e-05
40,9,2.7600354837874866e-08,8.888975e-06
40,9,2.8624354837876027e-08,7.851505e-06
40,9,2.9648354837877188e-08,6.9506523e-06
40,9,3.0672354837878346e-08,6.1669284e-06
40,9,3.169635483787951e-08,5.483963e-06
40,9,3.272035483788067e-08,4.8879288e-06
40,9,3.374435483788183e-08,4.367094e-06
40,9,3.476835483788299e-08,3.911458e-06
40,9,3.579235483788415e-08,3.512466e-06
40,9,3.681635483788531e-08,3.1627737e-06
40,9,3.7840354837886474e-08,2.856056e-06
40,9,3.8864354837887635e-08,2.5868517e-06
40,9,3.9888354837888796e-08,2.3504342e-06
40,9,4.091235483788996e-08,2.1427027e-06
40,9,4.193635483789112e-08,1.9600939e-06
